SessionID,ElapsedTime,Node,CellID,Level,Qual,SNR,CQI,SecondCell_RSRP,SecondCell_SNR,NRxLev1,NQual1,Speed,DL_bitrate,UL_bitrate,BANDWIDTH,Latitude,Longitude
1,500,3,2,-44.778,-19.5,38.9712,15,-64.3164,6.18406,-64.3164,-19.5,1.2,0,0,20,3.07827,101.609
2,500,3,2,-44.2522,-19.5,51.6971,15,-64.3772,6.07567,-64.3772,-19.5,1.5,0,0,20,3.07829,101.609
3,500,3,2,-53.8699,-19.5,23.7552,13,-62.2556,9.63804,-62.2556,-19.5,1.8,0,0,20,3.07785,101.608
4,500,3,2,-54.0766,-19.5,23.4081,13,-62.1513,9.81159,-62.1513,-19.5,1,0,0,20,3.07848,101.608
5,500,3,2,-54.1911,-19.5,23.1688,13,-62.1037,9.91118,-62.1037,-19.5,2,0,0,20,3.07848,101.61
6,500,3,2,-53.8678,-19.5,23.7598,13,-62.2618,9.6251,-62.2618,-19.5,1.3,0,0,20,3.07911,101.608
7,500,3,2,-52.1828,-19.5,26.5503,15,-62.9626,8.45911,-62.9626,-19.5,1.7,0,0,20,3.07803,101.609
8,500,3,2,-53.9758,-19.5,36.8454,15,-62.2176,17.8438,-62.2176,-19.5,1.6,0,0,20,3.07912,101.609
17,500,4,3,-44.8378,-19.5,51.0485,15,-65.2335,4.64617,-65.2335,-19.5,3,0,0,20,3.07866,101.612
18,500,4,3,-51.2363,-19.5,28.1365,15,-63.1996,8.06231,-63.1996,-19.5,1.5,0,0,20,3.0789,101.611
19,500,5,4,-53.8991,-19.5,23.4397,13,-64.0324,6.70416,-64.0324,-19.5,15,0,0,20,3.08075,101.611
20,500,5,4,-54.8615,-19.5,21.8574,12,-65.7198,3.923,-65.7198,-19.5,30,0,0,20,3.08169,101.61
9,500,6,5,-51.4063,-19.5,41.8083,15,-66.2578,2.90789,-66.2578,-19.5,3.5,0,0,20,3.08135,101.607
10,500,6,5,-50.685,-19.5,43.1549,15,-65.6592,14.6017,-65.6592,-19.5,4,0,0,20,3.08114,101.607
15,500,6,5,-54.6057,-19.5,22.5748,12,-62.1472,9.79552,-62.1472,-19.5,4.5,0,0,20,3.08001,101.607
11,500,7,6,-38.8864,-19.5,57.1354,15,-65.324,4.48883,-65.324,-19.5,1.4,0,0,20,3.07855,101.606
12,500,7,6,-50.1062,-19.5,44.1886,15,-64.4436,5.96691,-64.4436,-19.5,2,0,0,20,3.07803,101.606
13,500,8,7,-50.4533,-19.5,43.5295,15,-63.4381,7.63841,-63.4381,-19.5,12,0,0,20,3.07667,101.607
14,500,8,7,-52.3008,-19.5,40.2926,15,-66.1532,11.6804,-66.1532,-19.5,20,0,0,20,3.07554,101.607
16,500,9,8,-51.7514,-19.5,40.529,15,-64.5066,16.8083,-64.5066,-19.5,25,0,0,20,3.07559,101.61
1,600,3,2,-44.84,-19.5,51.1156,15,-64.3102,6.18931,-64.3102,-19.5,1.2,0,0,20,3.07827,101.609
2,600,3,2,-44.2643,-19.5,51.6909,15,-64.3785,6.07454,-64.3785,-19.5,1.5,0,64000,20,3.07829,101.609
3,600,3,2,-53.8502,-19.5,37.1149,15,-62.2618,9.63277,-62.2618,-19.5,1.8,0,0,20,3.07785,101.608
4,600,3,2,-54.0564,-19.5,23.4252,13,-62.1596,9.80454,-62.1596,-19.5,1,0,64000,20,3.07848,101.608
5,600,3,2,-54.228,-19.5,23.1375,13,-62.0882,9.92433,-62.0882,-19.5,2,0,0,20,3.07848,101.61
6,600,3,2,-53.8468,-19.5,23.7775,13,-62.271,9.61725,-62.271,-19.5,1.3,0,64000,20,3.0791,101.608
7,600,3,2,-52.2129,-19.5,40.2343,15,-62.9572,8.46364,-62.9572,-19.5,1.7,0,0,20,3.07803,101.609
8,600,3,2,-54.0087,-19.5,36.8138,15,-62.2048,9.72837,-62.2048,-19.5,1.6,0,64000,20,3.07912,101.609
17,600,4,3,-44.9784,-19.5,38.6872,15,-65.2228,4.65526,-65.2228,-19.5,3,0,0,20,3.07866,101.612
18,600,4,3,-51.2722,-19.5,42.0262,15,-63.1923,8.0685,-63.1923,-19.5,1.5,0,0,20,3.0789,101.611
19,600,5,4,-54.2018,-19.5,23.1852,13,-63.9742,12.7794,-63.9742,-19.5,15,0,0,20,3.08075,101.611
20,600,5,4,-55.1284,-19.5,21.6273,12,-65.5941,4.02946,-65.5941,-19.5,30,0,0,20,3.0817,101.61
9,600,6,5,-51.3654,-19.5,27.9484,15,-66.2672,4.01403,-66.2672,-19.5,3.5,0,0,20,3.08134,101.607
10,600,6,5,-50.6738,-19.5,29.1114,15,-65.6808,3.88582,-65.6808,-19.5,4,0,25600,20,3.08114,101.607
15,600,6,5,-54.517,-19.5,22.6501,13,-62.1835,9.76482,-62.1835,-19.5,4.5,0,0,20,3.08002,101.607
11,600,7,6,-38.7494,-19.5,57.2046,15,-65.3196,14.4972,-65.3196,-19.5,1.4,0,0,20,3.07855,101.606
12,600,7,6,-50.1684,-19.5,29.9618,15,-64.4415,5.96873,-64.4415,-19.5,2,0,0,20,3.07803,101.606
13,600,8,7,-50.5171,-19.5,43.465,15,-63.4589,7.62066,-63.4589,-19.5,12,0,0,20,3.07667,101.607
14,600,8,7,-52.0616,-19.5,26.7756,15,-66.0418,13.8914,-66.0418,-19.5,20,0,0,20,3.07554,101.607
16,600,9,8,-52.3699,-19.5,26.2685,15,-64.5169,11.5433,-64.5169,-19.5,25,0,0,20,3.07557,101.61
1,700,3,2,-44.8708,-19.5,38.8673,15,-64.3071,6.19448,-64.3071,-19.5,1.2,0,0,20,3.07827,101.609
2,700,3,2,-44.2707,-19.5,51.6845,15,-64.3792,17.0599,-64.3792,-19.5,1.5,0,64000,20,3.07829,101.609
3,700,3,2,-53.8403,-19.5,23.7883,13,-62.2649,21.0873,-62.2649,-19.5,1.8,0,0,20,3.07785,101.608
4,700,3,2,-54.0463,-19.5,23.4421,13,-62.1638,10.866,-62.1638,-19.5,1,0,64000,20,3.07848,101.608
5,700,3,2,-54.2465,-19.5,36.3612,15,-62.0804,9.93728,-62.0804,-19.5,2,0,0,20,3.07848,101.61
6,700,3,2,-53.8364,-19.5,23.795,13,-62.2757,9.60952,-62.2757,-19.5,1.3,0,64000,20,3.0791,101.608
7,700,3,2,-52.2279,-19.5,40.2059,15,-62.9545,18.2104,-62.9545,-19.5,1.7,0,0,20,3.07803,101.609
8,700,3,2,-54.025,-19.5,23.4789,13,-62.1983,9.73908,-62.1983,-19.5,1.6,0,64000,20,3.07912,101.609
17,700,4,3,-45.0482,-19.5,50.9086,15,-65.2174,4.66419,-65.2174,-19.5,3,0,0,20,3.07866,101.612
18,700,4,3,-51.29,-19.5,28.0764,15,-63.1886,8.0746,-63.1886,-19.5,1.5,0,0,20,3.0789,101.611
19,700,5,4,-54.3497,-19.5,36.1705,15,-63.9453,17.885,-63.9453,-19.5,15,0,0,20,3.08074,101.611
20,700,5,4,-55.2685,-19.5,21.3937,12,-65.5313,14.8626,-65.5313,-19.5,30,0,0,20,3.08171,101.61
9,700,6,5,-51.3453,-19.5,41.8855,15,-66.272,2.89198,-66.272,-19.5,3.5,0,0,20,3.08134,101.607
10,700,6,5,-50.6688,-19.5,43.1747,15,-65.6915,3.86787,-65.6915,-19.5,4,0,64000,20,3.08114,101.607
15,700,6,5,-54.4723,-19.5,35.9281,15,-62.2016,9.73465,-62.2016,-19.5,4.5,0,0,20,3.08002,101.607
11,700,7,6,-38.6803,-19.5,57.2732,15,-65.3174,4.49629,-65.3174,-19.5,1.4,0,0,20,3.07855,101.606
12,700,7,6,-50.1994,-19.5,29.9102,15,-64.4404,5.9705,-64.4404,-19.5,2,0,25600,20,3.07802,101.606
13,700,8,7,-50.5542,-19.5,29.3142,15,-63.4696,18.0324,-63.4696,-19.5,12,0,0,20,3.07668,101.607
14,700,8,7,-51.9485,-19.5,26.9644,15,-65.9855,3.37097,-65.9855,-19.5,20,0,0,20,3.07554,101.607
16,700,9,8,-52.6655,-19.5,25.7754,14,-64.5232,5.83164,-64.5232,-19.5,25,0,0,20,3.07554,101.61
1,800,3,2,-44.9016,-19.5,38.8151,15,-64.304,15.7535,-64.304,-19.5,1.2,0,0,20,3.07827,101.609
2,800,3,2,-44.2773,-19.5,51.6779,15,-64.3799,6.07228,-64.3799,-19.5,1.5,0,64000,20,3.07829,101.609
3,800,3,2,-53.8305,-19.5,23.805,13,-62.268,9.62231,-62.268,-19.5,1.8,0,0,20,3.07785,101.608
4,800,3,2,-54.0362,-19.5,23.4592,13,-62.1679,9.79057,-62.1679,-19.5,1,0,64000,20,3.07848,101.608
5,800,3,2,-54.2649,-19.5,23.0756,13,-62.0726,9.95044,-62.0726,-19.5,2,0,0,20,3.07848,101.61
6,800,3,2,-53.8259,-19.5,23.8128,13,-62.2803,12.291,-62.2803,-19.5,1.3,0,64000,20,3.0791,101.608
7,800,3,2,-52.243,-19.5,26.4742,15,-62.9519,8.47262,-62.9519,-19.5,1.7,0,0,20,3.07803,101.609
8,800,3,2,-54.0414,-19.5,36.7514,15,-62.1919,10.8834,-62.1919,-19.5,1.6,0,64000,20,3.07912,101.609
17,800,4,3,-45.1177,-19.5,50.8385,15,-65.2121,4.67326,-65.2121,-19.5,3,0,0,20,3.07867,101.612
18,800,4,3,-51.3079,-19.5,28.0461,15,-63.185,8.08079,-63.185,-19.5,1.5,0,0,20,3.0789,101.611
19,800,5,4,-54.4954,-19.5,22.6915,13,-63.9165,6.85038,-63.9165,-19.5,15,0,0,20,3.08074,101.611
20,800,5,4,-55.4125,-19.5,34.1438,15,-65.4685,4.24073,-65.4685,-19.5,30,0,0,20,3.08172,101.61
9,800,6,5,-51.3253,-19.5,28.0159,15,-66.2767,2.88394,-66.2767,-19.5,3.5,0,0,20,3.08134,101.607
10,800,6,5,-50.6642,-19.5,29.1276,15,-65.7023,3.84965,-65.7023,-19.5,4,0,64000,20,3.08115,101.607
15,800,6,5,-54.4274,-19.5,22.8007,13,-62.2196,9.70406,-62.2196,-19.5,4.5,0,0,20,3.08002,101.607
11,800,7,6,-38.6108,-19.5,57.3432,15,-65.3152,4.50005,-65.3152,-19.5,1.4,0,0,20,3.07855,101.606
12,800,7,6,-50.2303,-19.5,44.0112,15,-64.4393,5.9723,-64.4393,-19.5,2,0,64000,20,3.07802,101.606
13,800,8,7,-50.5947,-19.5,29.2457,15,-63.4804,18.103,-63.4804,-19.5,12,0,0,20,3.07668,101.607
14,800,8,7,-51.8403,-19.5,40.9404,15,-65.929,11.8569,-65.929,-19.5,20,0,5120,20,3.07555,101.607
16,800,9,8,-52.9526,-19.5,25.2886,14,-64.5302,5.81979,-64.5302,-19.5,25,0,0,20,3.07552,101.61
1,900,3,2,-44.9323,-19.5,51.0235,15,-64.3009,6.2049,-64.3009,-19.5,1.2,0,0,20,3.07827,101.609
2,900,3,2,-44.2841,-19.5,51.6711,15,-64.3806,6.07115,-64.3806,-19.5,1.5,0,64000,20,3.07829,101.609
3,900,3,2,-53.8207,-19.5,23.8214,13,-62.2711,9.61711,-62.2711,-19.5,1.8,0,0,20,3.07785,101.608
4,900,3,2,-54.0261,-19.5,23.4761,13,-62.1721,9.78365,-62.1721,-19.5,1,0,64000,20,3.07849,101.608
5,900,3,2,-54.2833,-19.5,23.045,13,-62.0649,21.4678,-62.0649,-19.5,2,0,0,20,3.07848,101.61
6,900,3,2,-53.8154,-19.5,23.8302,13,-62.2849,21.0492,-62.2849,-19.5,1.3,0,64000,20,3.0791,101.608
7,900,3,2,-52.2581,-19.5,40.1485,15,-62.9492,8.47706,-62.9492,-19.5,1.7,0,0,20,3.07803,101.609
8,900,3,2,-54.0578,-19.5,23.4239,13,-62.1855,21.2381,-62.1855,-19.5,1.6,0,64000,20,3.07912,101.609
17,900,4,3,-45.187,-19.5,50.7698,15,-65.2067,4.68219,-65.2067,-19.5,3,0,0,20,3.07867,101.612
18,900,4,3,-51.3257,-19.5,28.0164,15,-63.1813,8.08688,-63.1813,-19.5,1.5,0,0,20,3.0789,101.611
19,900,5,4,-54.6389,-19.5,22.4521,12,-63.8879,6.89818,-63.8879,-19.5,15,0,0,20,3.08073,101.611
20,900,5,4,-55.5598,-19.5,20.9044,12,-65.4056,4.34549,-65.4056,-19.5,30,0,0,20,3.08173,101.61
9,900,6,5,-51.3054,-19.5,28.049,15,-66.2814,2.87603,-66.2814,-19.5,3.5,0,0,20,3.08134,101.607
10,900,6,5,-50.66,-19.5,43.1916,15,-65.713,3.83174,-65.713,-19.5,4,0,64000,20,3.08115,101.607
15,900,6,5,-54.3823,-19.5,22.8759,13,-62.2376,9.674,-62.2376,-19.5,4.5,0,0,20,3.08003,101.607
11,900,7,6,-38.541,-19.5,57.4124,15,-65.3129,4.50375,-65.3129,-19.5,1.4,0,0,20,3.07855,101.606
12,900,7,6,-50.261,-19.5,29.8066,15,-64.4383,16.9473,-64.4383,-19.5,2,0,64000,20,3.07802,101.606
13,900,8,7,-50.6384,-19.5,43.2349,15,-63.4915,7.56604,-63.4915,-19.5,12,0,0,20,3.07669,101.607
14,900,8,7,-51.7374,-19.5,27.3197,15,-65.872,3.56173,-65.872,-19.5,20,0,5120,20,3.07555,101.607
16,900,9,8,-53.2316,-19.5,24.823,14,-64.5379,5.8069,-64.5379,-19.5,25,0,5120,20,3.0755,101.61
1,1000,3,2,-44.963,-19.5,50.9926,15,-64.2978,6.21015,-64.2978,-19.5,1.2,0,0,20,3.07827,101.609
2,1000,3,2,-44.2912,-19.5,51.664,15,-64.3812,6.07,-64.3812,-19.5,1.5,0,64000,20,3.07829,101.609
3,1000,3,2,-53.8109,-19.5,23.838,13,-62.2742,9.61182,-62.2742,-19.5,1.8,0,0,20,3.07785,101.608
4,1000,3,2,-54.0159,-19.5,23.4933,13,-62.1762,9.77662,-62.1762,-19.5,1,0,64000,20,3.07849,101.608
5,1000,3,2,-54.3016,-19.5,36.2559,15,-62.0571,9.97659,-62.0571,-19.5,2,0,0,20,3.07848,101.61
6,1000,3,2,-53.8049,-19.5,37.2011,15,-62.2896,9.5861,-62.2896,-19.5,1.3,0,64000,20,3.0791,101.608
7,1000,3,2,-52.2731,-19.5,26.4236,15,-62.9465,8.48157,-62.9465,-19.5,1.7,0,0,20,3.07803,101.609
8,1000,3,2,-54.0741,-19.5,23.3963,13,-62.179,9.77159,-62.179,-19.5,1.6,0,64000,20,3.07912,101.609
17,1000,4,3,-45.2559,-19.5,50.7003,15,-65.2014,4.69125,-65.2014,-19.5,3,0,0,20,3.07867,101.612
18,1000,4,3,-51.3436,-19.5,27.9862,15,-63.1776,8.09307,-63.1776,-19.5,1.5,0,5120,20,3.0789,101.611
19,1000,5,4,-54.7804,-19.5,22.2123,12,-63.8593,6.94653,-63.8593,-19.5,15,0,0,20,3.08073,101.611
20,1000,5,4,-55.71,-19.5,20.6501,12,-65.3428,4.4519,-65.3428,-19.5,30,0,0,20,3.08175,101.61
9,1000,6,5,-51.2858,-19.5,28.0823,15,-66.2862,2.86798,-66.2862,-19.5,3.5,0,0,20,3.08133,101.607
10,1000,6,5,-50.6562,-19.5,43.1989,15,-65.7238,12.3027,-65.7238,-19.5,4,0,64000,20,3.08115,101.607
15,1000,6,5,-54.337,-19.5,22.9527,13,-62.2556,9.64351,-62.2556,-19.5,4.5,0,0,20,3.08003,101.607
11,1000,7,6,-38.4708,-19.5,57.4832,15,-65.3107,4.5075,-65.3107,-19.5,1.4,0,0,20,3.07855,101.606
12,1000,7,6,-50.2917,-19.5,29.7546,15,-64.4372,5.97585,-64.4372,-19.5,2,0,64000,20,3.07802,101.606
13,1000,8,7,-50.6854,-19.5,29.0934,15,-63.5027,7.54699,-63.5027,-19.5,12,0,0,20,3.07669,101.607
14,1000,8,7,-51.6402,-19.5,27.4845,15,-65.8147,3.65878,-65.8147,-19.5,20,0,5120,20,3.07555,101.607
16,1000,9,8,-53.503,-19.5,24.363,13,-64.5464,5.79256,-64.5464,-19.5,25,0,5120,20,3.07548,101.61
1,1100,3,2,-44.9935,-19.5,38.661,15,-64.2947,6.21532,-64.2947,-19.5,1.2,0,0,20,3.07827,101.609
2,1100,3,2,-44.2984,-19.5,51.6568,15,-64.3819,6.06886,-64.3819,-19.5,1.5,0,64000,20,3.07829,101.609
3,1100,3,2,-53.8011,-19.5,23.8543,13,-62.2774,9.6066,-62.2774,-19.5,1.8,0,0,20,3.07785,101.608
4,1100,3,2,-54.0058,-19.5,23.5102,13,-62.1804,9.7697,-62.1804,-19.5,1,0,64000,20,3.07849,101.608
5,1100,3,2,-54.3199,-19.5,22.9833,13,-62.0493,9.98957,-62.0493,-19.5,2,0,0,20,3.07847,101.61
6,1100,3,2,-53.7944,-19.5,23.8655,13,-62.2942,9.57838,-62.2942,-19.5,1.3,0,64000,20,3.0791,101.608
7,1100,3,2,-52.2882,-19.5,26.3985,15,-62.9439,8.48601,-62.9439,-19.5,1.7,0,0,20,3.07803,101.609
8,1100,3,2,-54.0904,-19.5,23.3691,13,-62.1726,21.2626,-62.1726,-19.5,1.6,0,64000,20,3.07912,101.609
17,1100,4,3,-45.3246,-19.5,50.6322,15,-65.196,4.70017,-65.196,-19.5,3,0,0,20,3.07867,101.612
18,1100,4,3,-51.3614,-19.5,27.9565,15,-63.174,17.8843,-63.174,-19.5,1.5,0,5120,20,3.0789,101.611
19,1100,5,4,-54.9198,-19.5,21.9798,12,-63.8309,6.99389,-63.8309,-19.5,15,0,0,20,3.08072,101.611
20,1100,5,4,-55.8626,-19.5,20.3957,11,-65.2801,4.55656,-65.2801,-19.5,30,0,5120,20,3.08176,101.61
9,1100,6,5,-51.2663,-19.5,28.1148,15,-66.2909,2.86005,-66.2909,-19.5,3.5,0,0,20,3.08133,101.607
10,1100,6,5,-50.6528,-19.5,29.1468,15,-65.7345,12.6707,-65.7345,-19.5,4,0,64000,20,3.08115,101.607
15,1100,6,5,-54.2914,-19.5,23.0287,13,-62.2736,9.61355,-62.2736,-19.5,4.5,0,0,20,3.08003,101.607
11,1100,7,6,-38.4002,-19.5,57.5532,15,-65.3085,4.5112,-65.3085,-19.5,1.4,0,0,20,3.07855,101.606
12,1100,7,6,-50.3223,-19.5,29.7036,15,-64.4362,5.9776,-64.4362,-19.5,2,0,64000,20,3.07802,101.606
13,1100,8,7,-50.7354,-19.5,29.0101,15,-63.5142,7.52793,-63.5142,-19.5,12,0,0,20,3.07669,101.607
14,1100,8,7,-51.5492,-19.5,27.6365,15,-65.7571,3.7549,-65.7571,-19.5,20,0,5120,20,3.07556,101.607
16,1100,9,8,-53.7671,-19.5,23.9224,13,-64.5556,5.77724,-64.5556,-19.5,25,0,5120,20,3.07545,101.61
16,1100,9,8,-53.7671,-19.5,23.9154,13,-64.5556,5.77698,-64.5556,-19.5,25,0,0,20,3.07545,101.61
13,1100,8,7,-50.7354,-19.5,29.0087,15,-63.5142,7.52762,-63.5142,-19.5,12,0,0,20,3.07669,101.607
14,1100,8,7,-51.5492,-19.5,27.6388,15,-65.7571,3.75645,-65.7571,-19.5,20,0,0,20,3.07556,101.607
11,1100,7,6,-38.4002,-19.5,57.5543,15,-65.3085,4.51126,-65.3085,-19.5,1.4,0,0,20,3.07855,101.606
12,1100,7,6,-50.3223,-19.5,29.7028,15,-64.4362,5.97763,-64.4362,-19.5,2,0,0,20,3.07802,101.606
9,1100,6,5,-51.2663,-19.5,28.1153,15,-66.2909,2.85992,-66.2909,-19.5,3.5,0,0,20,3.08133,101.607
10,1100,6,5,-50.6528,-19.5,29.1468,15,-65.7345,12.6709,-65.7345,-19.5,4,0,0,20,3.08115,101.607
15,1100,6,5,-54.2914,-19.5,23.0299,13,-62.2736,9.61307,-62.2736,-19.5,4.5,0,0,20,3.08003,101.607
19,1100,5,4,-54.9198,-19.5,21.9761,12,-63.8309,6.99465,-63.8309,-19.5,15,0,0,20,3.08072,101.611
20,1100,5,4,-55.8626,-19.5,20.3915,11,-65.2801,4.55825,-65.2801,-19.5,30,0,0,20,3.08176,101.61
17,1100,4,3,-45.3246,-19.5,50.6311,15,-65.196,4.70031,-65.196,-19.5,3,0,0,20,3.07867,101.612
18,1100,4,3,-51.3614,-19.5,27.956,15,-63.174,17.8845,-63.174,-19.5,1.5,0,0,20,3.0789,101.611
1,1100,3,2,-44.9935,-19.5,38.6602,15,-64.2947,6.21541,-64.2947,-19.5,1.2,0,0,20,3.07827,101.609
2,1100,3,2,-44.2984,-19.5,51.6567,15,-64.3819,6.06884,-64.3819,-19.5,1.5,0,0,20,3.07829,101.609
3,1100,3,2,-53.8011,-19.5,23.8545,13,-62.2774,9.60652,-62.2774,-19.5,1.8,0,0,20,3.07785,101.608
4,1100,3,2,-54.0058,-19.5,23.5105,13,-62.1804,9.76959,-62.1804,-19.5,1,0,0,20,3.07849,101.608
5,1100,3,2,-54.3199,-19.5,22.9828,13,-62.0493,9.98978,-62.0493,-19.5,2,0,0,20,3.07847,101.61
6,1100,3,2,-53.7944,-19.5,23.8658,13,-62.2942,9.57826,-62.2942,-19.5,1.3,0,0,20,3.0791,101.608
7,1100,3,2,-52.2882,-19.5,26.398,15,-62.9439,8.48608,-62.9439,-19.5,1.7,0,0,20,3.07803,101.609
8,1100,3,2,-54.0904,-19.5,23.3687,13,-62.1726,21.2628,-62.1726,-19.5,1.6,0,0,20,3.07912,101.609
1,1200,3,2,-45.024,-19.5,50.9316,15,-64.2916,6.22058,-64.2916,-19.5,1.2,0,0,20,3.07827,101.609
2,1200,3,2,-44.3059,-19.5,51.6493,15,-64.3826,6.0677,-64.3826,-19.5,1.5,0,64160.4,20,3.0783,101.609
3,1200,3,2,-53.7914,-19.5,23.8708,13,-62.2805,9.6013,-62.2805,-19.5,1.8,0,0,20,3.07785,101.608
4,1200,3,2,-53.9956,-19.5,23.5274,13,-62.1845,17.3228,-62.1845,-19.5,1,0,64160.4,20,3.07849,101.608
5,1200,3,2,-54.3382,-19.5,36.1861,15,-62.0415,10.0028,-62.0415,-19.5,2,0,0,20,3.07847,101.61
6,1200,3,2,-53.7839,-19.5,23.8833,13,-62.2988,9.57054,-62.2988,-19.5,1.3,0,64160.4,20,3.0791,101.608
7,1200,3,2,-52.3032,-19.5,26.3729,15,-62.9412,8.49051,-62.9412,-19.5,1.7,0,0,20,3.07803,101.609
17,1200,4,3,-45.3929,-19.5,50.5632,15,-65.1907,4.70922,-65.1907,-19.5,3,0,0,20,3.07868,101.612
18,1200,4,3,-51.3791,-19.5,27.9264,15,-63.1703,8.10534,-63.1703,-19.5,1.5,0,5132.83,20,3.0789,101.611
19,1200,5,4,-55.0573,-19.5,21.7468,12,-63.8027,18.1572,-63.8027,-19.5,15,0,0,20,3.08072,101.611
20,1200,5,4,-56.0172,-19.5,32.9922,15,-65.2174,10.1172,-65.2174,-19.5,30,0,5132.83,20,3.08177,101.61
8,1200,5,4,-62.1662,-19.5,9.79324,7,-54.1066,23.3416,-54.1066,-19.5,1.6,0,64160.4,20,3.07912,101.609
9,1200,6,5,-51.247,-19.5,42.0729,15,-66.2957,2.85198,-66.2957,-19.5,3.5,0,0,20,3.08133,101.607
10,1200,6,5,-50.6498,-19.5,29.1519,15,-65.7452,3.87812,-65.7452,-19.5,4,0,64160.4,20,3.08116,101.607
15,1200,6,5,-54.2456,-19.5,23.1062,13,-62.2915,13.4962,-62.2915,-19.5,4.5,0,0,20,3.08004,101.607
11,1200,7,6,-38.3293,-19.5,57.6247,15,-65.3063,4.51495,-65.3063,-19.5,1.4,0,0,20,3.07855,101.606
12,1200,7,6,-50.3528,-19.5,29.652,15,-64.4351,5.97937,-64.4351,-19.5,2,0,64160.4,20,3.07802,101.606
13,1200,8,7,-50.7884,-19.5,42.9488,15,-63.5258,7.50824,-63.5258,-19.5,12,0,0,20,3.0767,101.607
14,1200,8,7,-51.4648,-19.5,27.7797,15,-65.6991,3.85318,-65.6991,-19.5,20,0,5132.83,20,3.07556,101.607
16,1200,9,8,-54.0242,-19.5,23.4865,13,-64.5656,5.76043,-64.5656,-19.5,25,0,5132.83,20,3.07543,101.61
16,1200,9,8,-54.0242,-19.5,23.4865,13,-64.5656,5.76043,-64.5656,-19.5,25,0,0,20,3.07543,101.61
13,1200,8,7,-50.7884,-19.5,42.9488,15,-63.5258,7.50824,-63.5258,-19.5,12,0,0,20,3.0767,101.607
14,1200,8,7,-51.4648,-19.5,27.7797,15,-65.6991,3.85318,-65.6991,-19.5,20,0,0,20,3.07556,101.607
11,1200,7,6,-38.3293,-19.5,57.6247,15,-65.3063,4.51495,-65.3063,-19.5,1.4,0,0,20,3.07855,101.606
12,1200,7,6,-50.3528,-19.5,29.652,15,-64.4351,5.97937,-64.4351,-19.5,2,0,0,20,3.07802,101.606
9,1200,6,5,-51.247,-19.5,42.0729,15,-66.2957,2.85198,-66.2957,-19.5,3.5,0,0,20,3.08133,101.607
10,1200,6,5,-50.6498,-19.5,29.1519,15,-65.7452,3.87812,-65.7452,-19.5,4,0,0,20,3.08116,101.607
15,1200,6,5,-54.2456,-19.5,23.1062,13,-62.2915,13.4962,-62.2915,-19.5,4.5,0,0,20,3.08004,101.607
19,1200,5,4,-55.0573,-19.5,21.7468,12,-63.8027,18.1572,-63.8027,-19.5,15,0,0,20,3.08072,101.611
20,1200,5,4,-56.0172,-19.5,32.9922,15,-65.2174,10.1172,-65.2174,-19.5,30,0,0,20,3.08177,101.61
8,1200,5,4,-62.1662,-19.5,9.79324,7,-54.1066,23.3416,-54.1066,-19.5,1.6,0,0,20,3.07912,101.609
17,1200,4,3,-45.3929,-19.5,50.5632,15,-65.1907,4.70922,-65.1907,-19.5,3,0,0,20,3.07868,101.612
18,1200,4,3,-51.3791,-19.5,27.9264,15,-63.1703,8.10534,-63.1703,-19.5,1.5,0,0,20,3.0789,101.611
1,1200,3,2,-45.024,-19.5,50.9316,15,-64.2916,6.22058,-64.2916,-19.5,1.2,0,0,20,3.07827,101.609
2,1200,3,2,-44.3059,-19.5,51.6493,15,-64.3826,6.0677,-64.3826,-19.5,1.5,0,0,20,3.0783,101.609
3,1200,3,2,-53.7914,-19.5,23.8708,13,-62.2805,9.6013,-62.2805,-19.5,1.8,0,0,20,3.07785,101.608
4,1200,3,2,-53.9956,-19.5,23.5274,13,-62.1845,17.3228,-62.1845,-19.5,1,0,0,20,3.07849,101.608
5,1200,3,2,-54.3382,-19.5,36.1861,15,-62.0415,10.0028,-62.0415,-19.5,2,0,0,20,3.07847,101.61
6,1200,3,2,-53.7839,-19.5,23.8833,13,-62.2988,9.57054,-62.2988,-19.5,1.3,0,0,20,3.0791,101.608
7,1200,3,2,-52.3032,-19.5,26.3729,15,-62.9412,8.49051,-62.9412,-19.5,1.7,0,0,20,3.07803,101.609
1,1300,3,2,-45.0544,-19.5,50.9014,15,-64.2885,13.5581,-64.2885,-19.5,1.2,0,0,20,3.07827,101.609
2,1300,3,2,-44.3136,-19.5,39.803,15,-64.3833,6.06656,-64.3833,-19.5,1.5,0,64160.4,20,3.0783,101.609
3,1300,3,2,-53.7816,-19.5,23.887,13,-62.2836,21.0516,-62.2836,-19.5,1.8,0,0,20,3.07785,101.608
5,1300,3,2,-54.3565,-19.5,22.9219,13,-62.0337,10.0158,-62.0337,-19.5,2,0,0,20,3.07847,101.61
6,1300,3,2,-53.7734,-19.5,23.9008,13,-62.3035,9.56283,-62.3035,-19.5,1.3,0,64160.4,20,3.0791,101.608
7,1300,3,2,-52.3183,-19.5,26.3478,15,-62.9386,19.8038,-62.9386,-19.5,1.7,0,0,20,3.07803,101.609
17,1300,4,3,-45.461,-19.5,50.4957,15,-65.1853,4.71812,-65.1853,-19.5,3,0,0,20,3.07868,101.612
18,1300,4,3,-51.3969,-19.5,27.8968,15,-63.1667,8.11143,-63.1667,-19.5,1.5,0,5132.83,20,3.0789,101.611
